"produto","preco","classificacao_media","numero_avaliacoes","data_lancamento","tamanho"
"Air Max",632.925551105291,3.89091876102611,62,2016-10-09,"37"
"Air Max",603.505394794047,3.76871889969334,71,2020-04-04,"37"
"Air Max",203.497431939468,4.42706574453041,95,2015-09-28,"35"
"Air Max",497.113543422893,2.18047016416676,10,2016-05-11,"38"
"Air Max",361.176928970963,2.3282118504867,76,2018-07-14,"35"
"Air Max",343.168935412541,2.51569321192801,26,2015-02-14,"41"
"Air Max",220.677386503667,4.60535707487725,59,2018-11-26,"41"
"Air Max",733.156733680516,4.30567068210803,47,2017-01-14,"36"
"Air Max",730.430397717282,3.86772956652567,53,2019-09-27,"35"
"Air Max",497.760692145675,3.6324926065281,97,2016-07-09,"42"
"Air Max",794.318361021578,3.11628860700876,17,2018-06-17,"38"
"Air Max",426.84598788619,2.78432366647758,77,2018-05-03,"35"
"Air Max",318.940467201173,4.53245846997015,32,2019-01-03,"40"
"Air Max",704.690650012344,4.68782188580371,74,2019-01-07,"37"
"Air Max",588.234727689996,3.32033651438542,77,2018-10-27,"44"
"Air Max",784.989959932864,3.01764903147705,90,2017-11-29,"36"
"Air Max",393.657922744751,4.56971239601262,43,2017-08-03,"35"
"Air Max",453.313197474927,2.53252107836306,29,2020-12-27,"41"
"Air Max",320.973499352112,3.30868342402391,93,2019-12-09,"35"
"Air Max",713.176929112524,2.63360912934877,31,2017-12-22,"39"
"Air Max",413.798934221268,4.6480649781879,87,2020-07-15,"40"
"Air Max",721.087638987228,3.87301890645176,13,2019-12-07,"35"
"Air Max",405.224648071453,3.58059074310586,41,2016-12-25,"42"
"Air Max",657.374112727121,2.78619134938344,50,2018-01-02,"45"
"Air Max",304.58204257302,3.93255468318239,100,2017-07-13,"38"
"Air Max",261.550607578829,4.05088049941696,81,2019-04-19,"39"
"Air Max",285.392018221319,3.464931915747,28,2020-02-14,"44"
"Air Max",310.856822598726,2.0958759104833,42,2019-08-07,"37"
"Air Max",282.30514684692,2.8090815062169,36,2019-08-10,"35"
"Air Max",755.023555830121,2.55034900642931,94,2016-07-09,"44"
"Air Max",518.16033073701,2.35100928111933,11,2020-10-02,"42"
"Air Max",683.814497012645,3.29400262678973,61,2015-08-22,"42"
"Air Max",427.644324908033,3.29921439709142,24,2016-06-20,"38"
"Air Max",677.708886982873,2.34753816807643,36,2018-04-05,"40"
"Air Max",355.957638006657,4.40348927327432,71,2015-01-16,"44"
"Air Max",335.445710131899,4.60053595434874,80,2015-03-02,"44"
"Air Max",218.672376312315,3.77164974738844,50,2020-12-07,"37"
"Air Max",296.36795069091,2.72293843398802,83,2018-03-17,"43"
"Air Max",754.189166985452,2.21755788614973,27,2017-07-17,"36"
"Air Max",324.68546917662,4.80298270029016,80,2016-09-02,"40"
"Air Max",583.221202949062,2.9892717525363,73,2015-02-04,"35"
"Air Max",675.174273643643,3.25073691480793,75,2016-03-17,"38"
"Air Max",306.706334231421,3.94285207055509,67,2017-07-30,"44"
"Air Max",490.196839114651,2.10561761818826,43,2015-02-25,"40"
"Air Max",717.214202135801,3.16468423861079,92,2018-06-21,"44"
"Air Max",554.122111666948,3.37886199308559,94,2018-09-15,"36"
"Air Max",468.586094025522,3.53243114380166,85,2016-11-10,"45"
"Air Max",284.558434318751,3.53067358373664,85,2019-03-14,"39"
"Air Max",359.553164057434,4.45148797775619,16,2020-08-19,"36"
"Air Max",645.413352036849,4.05969024356455,11,2017-06-21,"43"
"Air Max",664.663638919592,4.53426405135542,76,2017-07-21,"45"
"Air Max",308.435140177608,3.4904510662891,84,2020-11-21,"40"
"Air Max",339.039731072262,3.81016348395497,91,2015-02-25,"42"
"Air Max",791.614864626899,4.65801429166459,34,2018-07-28,"44"
"Air Max",397.731641680002,4.39643098646775,98,2016-06-24,"41"
"Air Max",544.866247847676,4.83212899370119,56,2017-08-31,"42"
"Air Max",588.118200656027,4.55851074238308,17,2020-11-10,"43"
"Air Max",779.336503706872,4.96316093765199,30,2016-05-31,"41"
"Air Max",461.797144031152,2.33860666770488,28,2018-11-14,"35"
"Air Max",427.041847398505,4.77891693962738,41,2016-03-09,"44"
"Air Max",646.08421609737,2.16320119379088,85,2016-09-18,"41"
"Air Max",695.421312842518,4.10970885818824,12,2016-03-09,"41"
"Air Max",547.03778102994,3.24862938094884,23,2019-12-26,"39"
"Air Max",389.40975125879,3.52654470643029,42,2015-03-05,"43"
"Air Max",731.167174130678,2.78072416014038,10,2018-12-31,"36"
"Air Max",765.668990835547,3.50966884940863,36,2016-03-30,"43"
"Air Max",295.944883488119,3.09849313995801,52,2019-01-29,"44"
"Air Max",445.444768015295,4.70878991996869,34,2018-09-02,"42"
"Air Max",326.839825604111,3.20744586712681,76,2017-06-01,"40"
"Air Max",499.715180695057,3.05414373311214,28,2019-11-29,"42"
"Air Max",501.085272198543,4.20696549653076,72,2020-12-19,"38"
"Air Max",663.918100623414,4.580307723023,74,2018-11-21,"44"
"Air Max",627.150216838345,3.01436529797502,90,2015-05-10,"37"
"Air Max",380.73290665634,4.26860424666665,12,2015-06-24,"43"
"Air Max",323.561781877652,4.04396704840474,21,2020-11-09,"43"
"Air Max",315.427813585848,3.14250246435404,12,2018-05-19,"43"
"Air Max",205.001713242382,3.18774371827021,98,2019-05-01,"45"
"Air Max",297.896591061726,2.31810156675056,70,2018-02-18,"43"
"Air Max",765.883613796905,2.78142227418721,81,2019-10-04,"35"
"Air Max",289.141801744699,2.89563089190051,62,2017-01-10,"40"
"Air Max",226.403311267495,4.05656764656305,48,2020-07-02,"35"
"Air Max",634.709046594799,3.8659933146555,50,2019-06-22,"35"
"Air Max",469.931767508388,4.19013562821783,80,2018-07-24,"44"
"Air Max",534.573032427579,2.78915430395864,73,2017-04-06,"43"
"Air Max",726.124522835016,2.23187386943027,52,2015-11-05,"37"
"Air Max",297.791984630749,4.05782526242547,51,2015-07-25,"42"
"Air Max",690.455172536895,2.3098439455498,72,2020-01-03,"45"
"Air Max",221.122486377135,3.50301271444187,34,2017-05-20,"41"
"Air Max",689.507078845054,3.26101368409581,44,2015-01-20,"39"
"Air Max",408.04501445964,4.89180484530516,78,2020-08-15,"38"
"Air Max",320.363982161507,3.6501714233309,27,2016-03-27,"44"
"Air Max",431.439033616334,4.35359481349587,67,2020-02-03,"41"
"Air Max",690.850602090359,3.81060636416078,96,2016-06-12,"35"
"Air Max",377.393645001575,2.59191391291097,19,2015-03-12,"36"
"Air Max",763.532358501107,4.75698064966127,70,2018-07-13,"45"
"Air Max",291.071328846738,4.74005965329707,88,2017-03-20,"40"
"Air Max",306.953467382118,3.47038459172472,39,2015-12-10,"39"
"Air Max",783.344382792711,2.85800728132017,19,2020-12-06,"35"
"Air Max",592.307760147378,3.25265879998915,88,2018-11-01,"35"
"Air Max",246.306133642793,3.68360381620005,97,2018-08-06,"45"
"Air Max",355.923325009644,4.39208938204683,89,2015-04-25,"41"
"Air Max",403.451866190881,3.48602897324599,37,2019-04-04,"36"
"Air Max",372.683746600524,2.55840975069441,100,2018-03-13,"35"
"Air Max",256.004900019616,2.28347601066343,61,2017-09-06,"45"
"Air Max",671.092986129224,3.45746253500693,62,2020-02-21,"44"
"Air Max",396.506034210324,2.22330199950375,15,2017-09-15,"35"
"Air Max",394.008930586278,2.52517218817957,100,2019-12-08,"35"
"Air Max",731.564186187461,3.45735559938475,25,2019-10-16,"41"
"Air Max",296.739863278344,2.26258019218221,17,2016-07-16,"39"
"Air Max",226.720221526921,4.66575295571238,12,2020-10-10,"39"
"Air Max",421.948889037594,3.1016611487139,13,2015-04-23,"40"
"Air Max",439.937756210566,2.96377870743163,33,2015-05-22,"44"
"Air Max",413.903968967497,3.27198232151568,38,2019-09-06,"42"
"Air Max",361.048684734851,2.13250085222535,20,2020-01-07,"40"
"Air Max",310.553522454575,2.09038698137738,15,2016-03-10,"41"
"Air Max",557.334406068549,2.69331866502762,97,2019-04-20,"37"
"Air Max",742.87757659331,3.36323098349385,92,2018-07-07,"44"
"Air Max",431.523652840406,3.43336465209723,71,2015-04-22,"43"
"Air Max",373.670975817367,4.6836680311244,12,2016-02-26,"36"
"Air Max",707.503951434046,2.70374937634915,40,2015-08-29,"38"
"Air Max",410.884208278731,4.84357965551317,12,2017-11-22,"40"
"Air Max",599.918718636036,3.15743425139226,46,2016-06-24,"36"
"Air Max",270.897988788784,4.21755624492653,36,2015-07-21,"41"
"Air Max",591.550972079858,2.76745694223791,74,2020-03-05,"35"
"Air Max",348.13759685494,3.00328820152208,14,2018-01-07,"44"
"Air Max",262.139209546149,3.61580381123349,48,2020-08-27,"45"
"Air Max",548.938772920519,4.31035710545257,31,2016-10-29,"37"
"Air Max",468.293628608808,3.55557770165615,44,2015-09-19,"39"
"Air Max",426.67384063825,2.73253682581708,16,2015-09-12,"37"
"Air Max",744.538777600974,4.60111884237267,74,2020-05-24,"45"
"Air Max",566.300950059667,4.69743093592115,44,2018-11-26,"35"
"Air Max",725.752150919288,2.22241624677554,57,2016-03-01,"37"
"Air Max",304.622883955017,3.04846931807697,55,2015-06-17,"45"
"Air Max",461.386165069416,2.55600121500902,15,2015-08-05,"36"
"Air Max",286.671752668917,4.68000334640965,52,2017-06-18,"37"
"Air Max",643.730284459889,3.70817177160643,89,2018-11-18,"41"
"Air Max",513.105513667688,3.98105846508406,39,2020-05-12,"37"
"Air Max",262.416681693867,4.3617454781197,77,2019-02-15,"38"
"Air Max",438.875101739541,3.21414652536623,75,2017-03-15,"40"
"Air Max",694.907851004973,3.03897819505073,11,2016-05-29,"36"
"Air Max",359.687491320074,4.50334626855329,63,2016-04-06,"37"
"Air Max",378.86801911518,4.48209274327382,76,2015-06-23,"42"
"Air Max",233.702758979052,2.79647909547202,28,2018-10-02,"41"
"Air Max",388.565526949242,3.49539353791624,86,2018-03-27,"35"
"Air Max",292.749989358708,4.73346444847994,56,2020-02-16,"38"
"Air Max",658.421761915088,4.17081900220364,88,2018-11-08,"42"
"Air Max",719.141684751958,4.64872041158378,89,2018-05-20,"40"
"Air Max",207.468015188351,3.24464876833372,14,2015-02-20,"41"
"Air Max",216.981400968507,4.78997486876324,72,2020-01-08,"41"
"Air Max",798.78651862964,3.51680771983229,92,2017-06-22,"36"
"Air Max",723.427327955142,2.01208549598232,94,2018-08-28,"37"
"Air Max",380.077176401392,4.78800067352131,95,2015-01-16,"43"
"Air Max",543.677438050508,2.69816790614277,55,2017-03-26,"38"
"Air Max",203.656426304951,3.60631972551346,98,2016-09-21,"42"
"Air Max",699.052393669263,4.0198430523742,42,2016-08-17,"39"
"Air Max",723.210073495284,4.61093591596,56,2018-11-02,"38"
"Air Max",297.156731784344,2.00570290233009,76,2020-01-16,"44"
"Air Max",328.867207933217,2.27023243880831,75,2016-05-19,"39"
"Air Max",377.028978429735,2.48091445141472,68,2020-05-05,"43"
"Air Max",539.302580663934,3.72489887778647,85,2015-04-25,"43"
"Air Max",488.668875303119,3.51205436629243,82,2018-04-08,"41"
"Air Max",722.315725265071,2.85623738868162,20,2017-12-19,"41"
"Air Max",733.073033532128,4.38937767711468,73,2020-09-27,"45"
"Air Max",604.61031193845,4.1115317963995,71,2016-11-04,"45"
"Air Max",226.477437047288,4.45494782412425,60,2016-08-27,"39"
"Air Max",301.60282808356,2.64275787398219,26,2018-06-16,"38"
"Air Max",206.456053769216,2.15514557086863,72,2016-10-23,"44"
"Air Max",592.074327217415,4.82342346245423,45,2020-03-09,"43"
"Air Max",262.068038526922,2.43265557894483,93,2015-12-13,"35"
"Air Max",224.378769565374,4.15805019810796,49,2016-09-02,"37"
"Air Max",429.231954040006,3.58732613874599,66,2015-10-12,"39"
"Air Max",574.961007107049,3.09157875855453,83,2015-05-21,"43"
"Air Max",474.140149261802,4.10370594449341,41,2015-12-28,"36"
"Air Max",706.458869064227,3.48826016183011,33,2016-02-01,"41"
"Air Max",210.978085640818,3.03298483882099,53,2020-10-23,"39"
"Air Max",298.227504966781,3.83773237164132,20,2020-10-11,"44"
"Air Max",219.285171944648,4.24450606340542,93,2015-12-08,"42"
"Air Max",432.780458731577,4.05818683328107,44,2018-05-12,"35"
"Air Max",554.038990288973,3.3979534113314,99,2017-06-16,"40"
"Air Max",376.115091983229,3.77920106891543,25,2015-09-29,"39"
"Air Max",699.446109263226,4.04527017800137,11,2018-10-23,"40"
"Air Max",245.084585808218,3.36005091806874,18,2016-09-05,"44"
"Air Max",562.428018497303,4.10695164580829,91,2018-04-06,"40"
"Air Max",705.011821631342,4.00806167558767,95,2019-05-02,"40"
"Air Max",258.934379927814,4.29816968971863,35,2016-07-18,"36"
"Air Max",687.468223646283,3.93870584759861,55,2015-07-08,"38"
"Air Max",728.354603052139,4.3198919869028,75,2018-10-13,"41"
"Air Max",208.565889997408,3.04036461911164,43,2020-03-27,"44"
"Air Max",503.739248309284,3.65625456161797,83,2018-11-05,"40"
"Air Max",317.905454430729,3.933307568077,33,2017-11-21,"44"
"Air Max",523.25259745121,4.78495860775001,90,2019-09-02,"36"
"Air Max",735.734087880701,2.39318611123599,91,2016-01-23,"42"
"Air Max",732.041652780026,4.8675875433255,12,2020-11-11,"42"
"Air Max",636.03502525948,2.85197829431854,70,2018-02-22,"42"
"Air Max",483.808238850906,2.37489142362028,95,2020-05-13,"44"
"Air Max",749.299183115363,4.35391638660803,20,2019-08-21,"35"
"Air Max",782.239771587774,4.82587665203027,46,2020-01-23,"35"
"Air Max",543.887682864442,2.10011861193925,43,2017-03-21,"42"
"Air Max",330.090657062829,4.60248291189782,98,2017-08-22,"37"
"Air Max",598.775396309793,4.90051250206307,89,2016-12-03,"35"
"Air Max",603.609353583306,2.05056829215027,84,2016-04-30,"37"
"Air Max",622.071586502716,4.44468437787145,21,2017-10-06,"43"
"Air Max",706.156820617616,4.20080241933465,82,2016-03-18,"44"
"Air Max",534.433133993298,4.59506478020921,98,2016-01-13,"35"
"Air Max",673.088325140998,3.94813132984564,31,2017-03-01,"43"
"Air Max",656.025249930099,4.86942639318295,13,2019-12-27,"38"
"Air Max",625.236140098423,4.64484384632669,22,2019-07-21,"41"
"Air Max",367.572145210579,4.51861838111654,28,2017-06-23,"39"
"Air Max",304.571215528995,2.08108807704411,53,2015-09-08,"38"
"Air Max",495.801818324253,2.69833062053658,79,2017-01-24,"41"
"Air Max",299.916927004233,4.74244792712852,10,2016-10-01,"40"
"Air Max",723.990865238011,2.71794542996213,65,2018-07-12,"42"
"Air Max",363.125812122598,3.69004159769975,36,2018-03-17,"35"
"Air Max",373.583068791777,3.00617703003809,95,2015-02-23,"40"
"Air Max",302.671329211444,3.1367929361295,21,2017-09-27,"42"
"Air Max",484.491461608559,4.89125062408857,10,2016-12-15,"42"
"Air Max",253.294256236404,2.44737745728344,72,2016-11-21,"41"
"Air Max",794.11086589098,2.8964071245864,17,2016-04-18,"38"
"Air Max",206.565766455606,2.78770415578038,41,2016-12-18,"36"
"Air Max",462.245897576213,2.81575608905405,87,2020-03-25,"42"
"Air Max",442.719997093081,4.02826199587435,56,2018-05-28,"38"
"Air Max",449.324478721246,3.94073342997581,32,2016-02-14,"40"
"Air Max",488.68050170131,2.66386087075807,85,2018-07-09,"40"
"Air Max",389.924547914416,4.51019375887699,97,2020-05-15,"36"
"Air Max",393.714712234214,2.8344656766858,66,2016-09-11,"43"
"Air Max",443.33685557358,2.59376271418296,42,2020-12-04,"37"
"Air Max",571.316692512482,3.03886991343461,81,2020-04-29,"40"
"Air Max",753.992400830612,2.34654086199589,15,2016-01-03,"35"
"Air Max",772.747448692098,2.80612268531695,27,2016-04-29,"43"
"Air Max",595.607753423974,2.01641785306856,63,2017-02-06,"44"
"Air Max",484.692110260949,2.33279784326442,74,2016-03-17,"42"
"Air Max",455.142418341711,4.00541637768038,36,2020-10-05,"38"
"Air Max",479.330793395638,4.01348619814962,88,2018-08-03,"35"
"Air Max",634.892321098596,4.0079732297454,87,2018-05-20,"44"
"Air Max",765.648806095123,4.42379008838907,10,2020-09-05,"41"
"Air Max",632.937933690846,4.30300137074664,86,2020-06-06,"39"
"Air Max",450.336872786283,2.59852887387387,80,2016-11-21,"35"
"Air Max",694.747151900083,4.8718758081086,83,2015-09-30,"37"
"Air Max",799.111161893234,2.60451714787632,56,2017-04-01,"43"
"Air Max",714.658591570333,4.6734237766359,30,2017-02-20,"39"
"Air Max",203.990919562057,4.69258623151109,54,2016-03-30,"41"
"Air Max",433.860368886963,2.99408661108464,99,2020-10-05,"43"
"Air Max",760.067976824939,3.23091113287956,27,2015-12-25,"40"
"Air Max",664.205987565219,2.01505894400179,68,2015-10-08,"45"
"Air Max",711.139533901587,4.72788801928982,37,2019-03-24,"39"
"Air Max",363.189388578758,3.54560070694424,75,2018-10-06,"41"
"Air Max",682.030426803976,4.16315286955796,45,2016-12-31,"45"
"Air Max",610.677388682961,3.31472530728206,42,2016-01-23,"42"
"Air Max",781.537079624832,4.98701983503997,22,2019-04-30,"44"
"Air Max",765.648411307484,2.90865640505217,96,2016-07-25,"41"
"Air Max",709.342130320147,3.0874799687881,82,2016-07-07,"42"
"Air Max",217.01592085883,4.53989861602895,94,2020-05-18,"44"
"Air Max",475.240944046527,3.83346980647184,29,2015-12-04,"44"
"Air Max",215.742857428268,3.94377401983365,55,2019-06-15,"44"
"Air Max",730.495593696833,2.9329467441421,75,2018-11-21,"35"
"Air Max",675.226318696514,3.8339467975311,42,2020-12-24,"35"
"Air Max",493.622901104391,2.06857915874571,70,2015-12-27,"41"
"Air Max",469.301205174997,4.50653772987425,37,2016-12-02,"41"
"Air Max",700.449505355209,2.69612088403665,26,2018-11-30,"36"
"Air Max",724.586986331269,3.98146579694003,78,2017-07-16,"45"
"Air Max",348.566360399127,2.25343714794144,25,2019-03-30,"39"
"Air Max",247.964127035812,3.54218019894324,63,2020-09-14,"43"
"Air Max",583.865592069924,2.91939536645077,74,2018-06-14,"42"
"Air Max",368.665542267263,3.01569487876259,98,2018-08-14,"36"
"Air Max",700.2331209369,2.65462934435345,57,2019-09-04,"41"
"Air Max",593.550723744556,4.59207841497846,54,2015-04-26,"39"
"Air Max",559.762005554512,4.16513486765325,74,2016-12-02,"38"
"Air Max",718.59777495265,3.54965714435093,82,2017-09-11,"37"
"Air Max",445.96653142944,2.11653703078628,69,2017-03-30,"45"
"Air Max",223.337607411668,3.85386510798708,52,2019-07-01,"38"
"Air Max",588.772990461439,2.00783628039062,52,2015-09-22,"40"
"Air Max",563.529256125912,2.31278339307755,60,2017-12-04,"45"
"Air Max",710.643473593518,4.96116970898584,60,2017-06-14,"36"
"Air Max",637.110164714977,3.13931559910998,95,2019-02-27,"39"
"Air Max",687.434530071914,3.37018221383914,75,2017-08-20,"43"
"Air Max",264.137347275391,3.46633558976464,63,2018-01-14,"38"
"Air Max",726.288101542741,3.09884614241309,26,2020-06-01,"37"
"Air Max",600.480156391859,2.98594896984287,53,2019-11-10,"39"
"Air Max",440.245980443433,4.66344083705917,17,2018-05-09,"35"
"Air Max",768.331314483657,3.03346773283556,26,2018-05-30,"37"
"Air Max",368.405655911192,3.99721062858589,42,2018-12-03,"42"
"Air Max",460.554830450565,3.78164512990043,38,2018-05-19,"43"
"Air Max",595.774474367499,2.69049478508532,77,2020-04-06,"39"
"Air Max",773.41697011143,2.48320317128673,79,2016-01-25,"45"
"Air Max",632.246444979683,3.98330264142714,52,2020-05-27,"45"
"Air Max",521.494508348405,2.9761864959728,97,2020-09-27,"44"
"Air Max",356.079692905769,3.14239809638821,75,2017-10-02,"37"
"Air Max",647.670701378956,3.59989861771464,21,2016-06-27,"37"
"Air Max",269.019311619923,4.7494812135119,71,2019-08-25,"35"
"Air Max",304.696664121002,3.8331497812178,33,2015-12-27,"45"
"Air Max",303.744494309649,3.8889312078245,34,2020-05-19,"41"
"Air Max",753.492517955601,4.30394703452475,64,2017-01-01,"37"
"Air Max",465.686663379893,3.91599891637452,27,2018-11-22,"44"
"Air Max",660.830827616155,3.42842106078751,76,2019-12-06,"39"
"Air Max",557.436650758609,3.31640932941809,53,2017-09-25,"44"
"Air Max",637.93720039539,2.87976775388233,93,2017-05-02,"37"
"Air Max",653.339521912858,2.75966991740279,17,2018-11-14,"38"
"Air Max",320.021828822792,3.63038005400449,87,2016-02-22,"43"
"Air Max",415.527508128434,4.99043330713175,60,2015-10-30,"39"
"Air Max",560.44181031175,4.48833391675726,16,2019-12-30,"35"
"Air Max",590.425122249871,3.04681862168945,57,2018-01-30,"35"
"Air Max",343.065547151491,2.62402399419807,39,2020-04-19,"38"
"Air Max",749.215641384944,2.32582605700009,90,2018-08-09,"44"
"Air Max",328.994997730479,3.91730682435445,82,2018-09-23,"44"
"Air Max",467.946409666911,4.13267117622308,10,2019-06-30,"39"
"Air Max",509.785945573822,3.02170820487663,45,2016-07-28,"45"
"Air Max",347.412654291838,3.58829171163961,46,2016-01-11,"41"
"Air Max",575.028481148183,3.3978639645502,34,2019-07-14,"45"
"Air Max",636.035507079214,4.44297599582933,72,2015-10-27,"35"
"Air Max",245.989179518074,4.42959880596027,59,2015-01-21,"44"
"Air Max",777.180311921984,4.3031733604148,24,2019-04-17,"38"
"Air Max",643.967285566032,2.76291469112039,46,2018-11-18,"42"
"Air Max",230.500458879396,3.27517855283804,24,2018-08-07,"40"
"Air Max",758.440547063947,2.22596856579185,86,2016-09-01,"43"
"Air Max",781.634834688157,2.10947815305553,16,2019-07-25,"38"
"Air Max",479.90554580465,3.65320569532923,18,2018-05-16,"38"
"Air Max",243.245920632035,4.69415100780316,96,2017-09-17,"38"
"Air Max",435.936556663364,2.83287574979477,37,2018-07-05,"37"
"Air Max",468.627360928804,4.65803391230293,76,2019-03-07,"36"
"Air Max",479.926303448156,3.95712473755702,21,2018-04-12,"38"
"Air Max",440.224194200709,3.62186469417065,37,2015-04-03,"45"
"Air Max",659.288635384291,4.52205605036579,57,2016-02-06,"42"
"Air Max",416.361159784719,4.20486865798011,55,2019-04-27,"41"
"Air Max",458.871515607461,4.12358640017919,11,2018-11-13,"42"
"Air Max",667.887605261058,4.63068166328594,29,2018-03-25,"38"
"Air Max",607.687443681061,3.05669227871113,95,2016-06-02,"38"
"Air Max",449.231742462143,2.23036918160506,47,2015-06-17,"39"
"Air Max",749.329833779484,3.15065013593994,49,2017-01-04,"35"
"Air Max",429.883666848764,2.74515073583461,37,2016-05-25,"44"
"Air Max",612.569077359512,3.63209953438491,11,2018-05-10,"35"
"Air Max",707.649047486484,4.97044372675009,18,2016-12-07,"40"
"Air Max",310.700529022142,3.53789118537679,26,2015-07-06,"35"
"Air Max",459.862530371174,4.78032017778605,10,2018-04-30,"40"
"Air Max",779.254255164415,2.26405638502911,49,2016-04-26,"42"
"Air Max",553.265012195334,3.7459543296136,89,2017-01-07,"38"
"Air Max",453.130728611723,4.85689194849692,73,2016-05-31,"45"
"Air Max",714.741618791595,2.76779256411828,13,2018-04-19,"42"
"Air Max",432.82318841666,3.31723859650083,87,2020-12-15,"40"
"Air Max",315.141036966816,3.28466058988124,100,2015-12-14,"44"
"Air Max",412.025074288249,3.90138911525719,12,2016-11-02,"43"
"Air Max",619.911666726694,3.3041318920441,98,2020-05-24,"38"
"Air Max",629.133982397616,4.32926304964349,68,2017-10-05,"45"
"Air Max",521.151726087555,4.19689720962197,96,2020-01-16,"38"
"Air Max",483.915832592174,3.78944861749187,95,2020-08-20,"39"
"Air Max",790.751969767734,2.82918893266469,98,2016-05-30,"40"
"Air Max",622.238625818864,4.36954607046209,28,2016-10-09,"43"
"Air Max",556.318358471617,4.08158138650469,80,2015-03-13,"35"
"Air Max",660.873688198626,4.0795645636972,27,2019-07-16,"38"
"Air Max",506.251052115113,4.99272953369655,65,2015-08-11,"42"
"Air Max",348.94351977855,2.2168215198908,29,2018-12-26,"36"
"Air Max",421.675494266674,4.96136751910672,99,2019-10-09,"36"
"Air Max",219.345902744681,4.34109544358216,60,2017-06-06,"38"
"Air Max",683.31931065768,2.94514981028624,20,2018-05-16,"42"
"Air Max",698.656643508002,4.22556952247396,15,2017-11-19,"36"
"Air Max",785.191486869007,2.45082801021636,54,2016-11-27,"45"
"Air Max",552.622562507167,4.83974993461743,28,2015-04-15,"37"
"Air Max",777.276449697092,2.82335034059361,22,2018-02-03,"40"
"Air Max",732.906837435439,2.49719817447476,89,2019-12-28,"42"
"Air Max",770.182705903426,4.89006315357983,55,2015-06-05,"44"
"Air Max",734.23928162083,3.21246463572606,78,2020-10-07,"41"
"Air Max",396.707083377987,2.80204014317133,76,2018-10-27,"38"
"Air Max",232.366443891078,2.49030870338902,95,2020-11-23,"39"
"Air Max",389.971842383966,3.48627790668979,77,2020-06-17,"43"
"Air Max",452.901448775083,4.74941392010078,97,2019-08-06,"39"
"Air Max",276.402164017782,4.35803535790183,48,2015-02-26,"35"
"Air Max",529.749951791018,2.84271241328679,94,2016-10-26,"44"
"Air Max",785.888117877766,3.22280888911337,52,2020-12-18,"38"
"Air Max",775.346605479717,3.66171895829029,14,2016-08-13,"36"
"Air Max",667.33658076264,2.45276135834865,56,2020-04-30,"35"
"Air Max",202.628218382597,4.69363125017844,55,2017-10-03,"42"
"Air Max",377.696764655411,3.79976970679127,62,2018-10-31,"44"
"Air Max",507.685402780771,4.97890653833747,38,2019-08-21,"37"
"Air Max",657.435482228175,2.50594752212055,54,2017-07-29,"37"
"Air Max",608.966851513833,2.36015860969201,57,2020-02-26,"37"
"Air Max",667.358450265601,2.23627214040607,24,2020-12-20,"42"
"Air Max",550.540487840772,4.77030614274554,63,2018-10-23,"40"
"Air Max",398.912347154692,2.02053853916004,11,2019-12-15,"37"
"Air Max",294.590090913698,4.55339634325355,59,2019-05-02,"42"
"Air Max",349.689249740914,3.123164660763,58,2018-03-05,"36"
"Air Max",632.931375829503,2.52551084849983,62,2016-05-03,"43"
"Air Max",615.207470953465,3.82608527084813,41,2020-01-19,"45"
"Air Max",618.16741488874,3.85078748967499,12,2017-07-21,"36"
"Air Max",569.550527026877,3.90475362935103,36,2020-05-15,"44"
"Air Max",319.42176069133,2.31108516571112,96,2016-07-21,"44"
"Air Max",411.382717080414,4.34442502539605,22,2016-05-30,"43"
"Air Max",327.108907606453,3.80033193621784,82,2020-02-14,"43"
"Air Max",787.144905468449,3.49863076792099,85,2020-05-19,"39"
"Air Max",611.087713437155,3.21530190925114,22,2019-10-01,"36"
"Air Max",635.203495062888,2.0230278854724,50,2020-04-24,"38"
"Air Max",405.420798435807,4.46611233474687,77,2016-02-26,"38"
"Air Max",607.959131477401,3.25436166464351,78,2020-05-15,"42"
"Air Max",774.149076687172,3.99796877242625,45,2015-07-19,"35"
"Air Max",203.104366501793,4.23817502264865,59,2016-03-12,"39"
"Air Max",556.183918891475,3.81703636865132,94,2015-02-17,"36"
"Air Max",370.716177951545,2.8615052443929,71,2017-11-08,"45"
"Air Max",324.429594259709,3.35443352512084,51,2016-09-28,"42"
"Air Max",409.867666568607,2.51445614919066,69,2017-01-18,"45"
"Air Max",238.429873250425,2.80094854277559,95,2019-03-03,"38"
"Air Max",605.667055631056,3.78098939755,63,2019-11-26,"35"
"Air Max",208.026046678424,4.98580443952233,32,2015-11-15,"45"
"Air Max",454.853233322501,2.54134773509577,38,2018-03-04,"42"
"Air Max",613.723476231098,3.89309833943844,62,2018-03-29,"37"
"Air Max",238.469433039427,3.04374458245002,21,2016-06-26,"39"
"Air Max",406.837812811136,4.10391321987845,19,2020-03-25,"38"
"Air Max",697.346468782052,2.64327381574549,97,2017-11-08,"45"
"Air Max",470.042822696269,4.34930017916486,53,2017-01-20,"35"
"Air Max",498.251197906211,2.98193687479943,61,2020-03-27,"37"
"Air Max",522.77948637493,3.01079322979786,87,2017-07-13,"42"
"Air Max",490.281928004697,2.98210005438887,72,2018-08-06,"36"
"Air Max",301.020703371614,3.86170118581504,90,2016-03-20,"42"
